 Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab League states,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,China and India,Colombia,Comoros,Congo,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Dem. People's Rep. Korea,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (all income levels),East Asia & Pacific (IDA & IBRD),East Asia and the Pacific (IFC classification),EASTERN EUROPE,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (all income levels),Europe & Central Asia (IDA & IBRD),Europe and Central Asia (IFC classification),European Community,European Union,Faeroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,High income: nonOECD,High income: OECD,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (all income levels),Latin America & Caribbean (IDA & IBRD),Latin America and the Caribbean (IFC classification),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,"Low income, excluding China and India",Lower middle income,Low-income Africa,Luxembourg,"Macao SAR, China",Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Middle East & North Africa,Middle East & North Africa (all income levels),Middle East & North Africa (IDA & IBRD),Middle East (developing only),Middle East and North Africa (IFC classification),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,Northern Mariana Islands,Norway,OECD members,Oman,Other low-income,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Severely Indebted,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Asia (IFC classification),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (all income levels),SUB-SAHARAN AFRICA (excl. Nigeria),Sub-Saharan Africa (IDA & IBRD),Sub-Saharan Africa (IFC classification),Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, China",Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands,West Bank and Gaza,World,Yemen,"Yemen, PDR",Zambia,Zimbabwe
1992,13981231,3247039,27181094,49593,58888,12968345,68427,235037179,33655151,3442810,68235,17495000,7840709,7382000,266134,523087,111221938,262184,10216000,10045158,194317,5331803,58595,531525,7131707,4239154,1455833,154564278,17344,273963,8540164,9297113,5661139,9621504,12408931,28519597,359090,6124265,27404,3095807,110005636,6349089,142258,13671033,1164970000,,35558682,436448,2577035,37346147,3257466,13163019,4470000,10733363,143912,800609,10319123,,20937404,5171370,615054,70970,7468551,2120566584,1651934416,1871898268,1630963313,,,10705667,60035536,5400331,455148,3118582,1533091,51647768,314162056,389011005,849656745,431844672,,,480438474,47101,744531,5041992,274337650,58851217,,205266,1004676,979718,4873500,80624598,15463854,29379,10399061,55300,97198,,136692,9708544,6758838,1062800,748134,7386975,377879250,1052656811,,,5247836,5800500,10369341,3581733333,261057,4470537759,298118128,590686298,888804426,906021106,187766086,58260738,18458187,3558430,69475,5123000,56797087,2465362,124229000,3968198,16439095,24963953,74769,43747962,1932000,,4515400,4502363,1895051479,402540526,461466819,446211495,,2614338,539720450,2821862,1667121,2022729,4651004,29497,3700114,4407097054,373402947,,1962374702,,392175,362459,1988659,12301336,9729717,19012724,236190,8868263,367618,49378,,2141445,1084441,,88828310,101413,239062651,267020622,236899060,,,4033694107,3706000,29863,2243502,608516,25791494,14071231,41711465,1513721,9546,19773772,15184166,,179799,3531700,4331277,8549424,100221563,285092192,47919,4286401,1092297098,1983277,,18191020,1750902,113747135,15894,2576018,4535520,4432736,22737056,65075486,38363667,9952494,977731114,442573477,3585176,495517,,22794284,148689000,6701851,165570,24749,118816,17378833,8029725,7646424,,,70763,4331332,3230698,,5305016,1996498,26066187,329953,7488544,39360225,1183253534,1183253534,,5599814,39157685,17740637,41361,141925,32892,108003,541294922,541365685,,541365685,,21701476,422763,906034,8668067,6875364,13187085,,5502976,27219619,57837878,805435,3973327,95496,1237487,8603225,55748875,3899843,12968,9109,18652889,52150266,2086639,57580402,256514000,2071319405,3154855,21449000,155243,20799075,71130448,105712,2163591,5459753865,13325583,,8452275,10682868
1993,15095099,3227287,27786259,50720,60971,13403734,69938,241286091,34110917,3363098,72504,17667000,7905633,7495000,271165,536213,113695139,263089,10239000,10084475,197616,5521763,58910,523117,7273825,4087999,1494693,157132682,17703,281751,8472313,9552476,5771398,9968275,12758881,28833410,369014,6181538,28646,3181222,110081461,6555603,142819,13882668,1178440000,,36195168,449274,2648507,38833595,3341004,13622731,4640000,10794135,144299,818751,10329855,,21265834,5188628,618495,71210,7611465,2164507899,1674021645,1895356643,1652721433,,,10951202,61275601,5474000,470610,3099047,1494128,53532956,315449104,390265543,852762016,433366951,,,482099286,46640,755026,5066447,282512676,59106768,,208345,1031504,1008358,4911100,81156363,15896432,29623,10460415,55200,98305,,139818,9938692,7163236,1088569,753484,7530705,389594161,1061248480,,,5398805,5901000,10357523,3634874959,263725,4547598821,305759721,606964141,912723862,924057817,190879523,58991218,19011917,3576261,69656,5261000,56831821,2488782,124536000,4189431,16330419,25754114,75719,44194628,1965000,,4516700,4623280,1915919207,409949382,469673465,454312822,,2563290,554804181,2900854,1700362,2000248,4755289,29919,3682613,4483624608,384447813,,2002605779,,397475,370345,1984028,12675460,9755857,19494967,242459,9105472,371308,50048,,2199791,1097374,,90600453,103934,244395451,273204804,242132775,,,4099176795,3701000,30138,2263200,610170,26237417,14636995,42209778,1559983,9719,20321175,15290368,,184496,3572200,4426580,8842415,102761737,288811320,50602,4311991,1101667703,2072111,,18507861,1782065,116749560,16342,2629644,4651169,4541902,23184228,66650247,38461408,9964675,984287544,456086696,3615497,501566,,22763280,148520000,6299909,167207,25141,121407,17859750,8272170,7699307,,,72253,4307299,3313471,,5325305,1991746,26471464,339456,7519811,40300161,1208612942,1208612942,,5490915,39361262,17928576,41846,143565,33238,108092,556379645,556451898,,556451898,,22535937,430039,924025,8718561,6938265,13564167,,5594114,28149328,58364891,833611,4064926,95644,1244407,8784888,56653729,4010789,13789,9156,19275422,52179210,2207405,57718614,259919000,2096571016,3178155,21942000,159814,21263443,72560427,106578,2262676,5544873088,14017239,,8669168,10905756
1994,16172719,3207536,28362253,51803,62677,13841301,71719,247435930,34558115,3283660,76700,17855000,7936118,7597000,275895,549588,116182267,264015,10227000,10115603,201674,5714220,59320,516503,7418861,3948816,1532622,159705123,18052,289525,8443591,9816588,5871607,10315376,13109660,29111906,379156,6238576,30055,3267670,110019570,6772133,143384,14091389,1191835000,,36823537,462277,2722497,40273701,3425690,14083611,4650000,10850585,144630,837110,10333587,,21577982,5206180,622366,71373,7753052,2208443694,1695931765,1918771287,1674318786,,,11196479,62495745,5544945,487140,3085443,1462514,55431123,316366779,390918548,854723055,434111200,,,483262845,46250,765667,5088333,290750580,59327192,,211579,1058663,1036829,4861600,81438348,16330174,29895,10512922,55500,99405,,142802,10172297,7544291,1113541,758342,7674911,401488248,1069147445,,,5552625,6035400,10343355,3687117639,266021,4623980430,313402026,623460765,936862791,942204249,193945272,59725125,19597239,3590386,69818,5399000,56843400,2513049,124961000,4395953,16095199,26548486,76671,44641540,1997000,,4515100,4740380,1936316441,417319166,477832467,462368285,,2520742,570101958,2974640,1732257,2012885,4855003,30365,3657144,4559643731,395678396,,2042431452,,402925,377960,1981703,13066543,9796976,19986894,248433,9353385,374797,50575,,2261403,1112846,,92349147,106057,249660649,279279333,247294351,,,4163965335,3691000,30427,2280496,611389,26667048,15217044,42712223,1606718,9857,20867130,15382838,,189482,3620000,4520725,9151763,105355783,292297226,53380,4336613,1110542679,2148428,,18829542,1812877,119769556,16806,2684183,4770606,4651225,23619356,68236230,38542652,9991525,989994337,469790790,3649237,507095,,22730211,148336000,6005095,168788,25516,123973,18311090,8512173,7734639,,,74205,4283621,3419048,,5346331,1989443,26880995,349225,7583954,41218901,1234059205,1234059205,,5431738,39549108,18098348,42373,145247,33098,108129,571754398,571828603,,571828603,,23347885,437037,941774,8780745,6993795,13949697,,5679832,29070615,58901666,856684,4163642,95833,1250318,8956596,57564132,4115099,14597,9190,19907634,51921041,2328686,57865745,263126000,2121533883,3201607,22377000,164208,21726352,73925082,107318,2366298,5628791176,14692686,,8896109,11116948
1995,17099541,3187784,28904298,52868,63850,14268994,73619,255029671,34994814,3217342,80324,18072000,7948278,7685000,280150,563699,118706871,264959,10194000,10136811,206963,5905558,59746,514877,7566714,3843712,1569094,162296612,18427,297192,8406067,10089878,5962058,10653558,13460994,29354000,389127,6292827,31672,3352767,109913216,7000722,144046,14296613,1204855000,,37441977,475394,2799255,41595744,3510926,14540820,4669000,10906043,145139,855384,10327253,,21862299,5233373,630388,71368,7892423,2252578506,1717381821,1941918800,1695483907,,,11440583,63714386,5611115,504871,3090159,1436634,57309880,317181449,391384579,856352860,434648577,,,484271344,46040,775498,5107790,298837493,59541899,,215196,1086137,1066223,4734000,81678051,16760467,30147,10562153,55800,100255,,145561,10408489,7871173,1137122,761291,7819806,413418810,1078558586,,,5709051,6156100,10328965,3738698415,267468,4699923937,321107441,640118081,961225522,960482795,196957849,60575644,20208387,3608841,70070,5545000,56844303,2537440,125439000,4572904,15815626,27346456,77730,45092991,2029000,1610651,4560400,4851923,1957770830,424626030,485913138,470347459,,2485056,585496175,3033394,1761359,2073482,4948798,30833,3629102,4635235786,406983803,,2082090008,,408625,385686,1983252,13475400,9909088,20495597,254082,9604450,377419,51015,,2327075,1122457,,94045579,107556,254918217,286917385,252443551,,,4228251983,3675099,30691,2298039,611712,27075232,15759132,43237792,1655359,9969,21396384,15459006,,193816,3673400,4612228,9477333,108011465,295691746,56278,4359184,1119229507,2204283,,19149327,1841944,122829148,17253,2739730,4894276,4760850,24038760,69835715,38594998,10026176,995414348,483495980,3683103,513455,,22684270,148375726,5928078,170157,25877,126454,18735841,8746606,7625357,,,75304,4274819,3524506,,5361999,1989872,27284098,359225,7704894,42088165,1259530819,1259530819,,5459519,39724050,18247121,42891,147044,32712,108122,587394320,587469624,,587469624,,24102986,443724,960792,8826939,7040687,14345492,,5764712,29960776,59491790,871447,4274024,96076,1255001,9113975,58486381,4207840,15332,9230,20550291,51512299,2448820,58019030,266278000,2146161975,3224804,22785000,168235,22188667,75198977,107818,2474666,5713794372,15320653,,9137077,11320346
1996,17822884,3168033,29411415,53929,64360,14682284,75628,260843462,35419682,3168215,83200,18311000,7959017,7763000,283790,578668,121269645,265942,10160000,10156637,213676,6094259,60129,519282,7717443,3780378,1604060,164913306,18833,304699,8362826,10372745,6041112,10980273,13812472,29671900,398773,6343683,33536,3435821,109563097,7241134,144829,14497826,1217550000,,38049038,488627,2879222,42770544,3596732,14995249,4494000,10961012,146306,873423,10315241,,22113548,5263074,643682,71145,8029113,2297015199,1738422945,1964635058,1716273159,,,11683479,64933456,5671925,523999,3116379,1415594,59155148,318003015,391791161,857652705,434909531,,,485000716,46058,784476,5124573,306691898,59753100,,219283,1113994,1096708,4616100,81914831,17185608,30382,10608800,55900,100796,,148060,10646674,8132552,1159060,761861,7965553,425324425,1086071661,,,5867849,6435500,10311238,3789573048,268916,4775395700,328964394,656858258,985822652,978893217,199914831,61583089,20845893,3637510,70431,5692000,56860281,2561993,125757000,4716373,15577894,28147734,78907,45524681,2059000,1631740,4628400,4957180,1977094618,431868811,493920488,478247051,,2457222,600926162,3070960,1787273,2191179,5035884,31325,3601613,4710560456,418317960,,2121803515,,414225,393567,1989443,13902688,10109789,21023321,259327,9856810,379905,51401,,2397245,1133996,,95687452,108344,260190124,292934005,257602127,,,4292242496,3667748,30967,2316567,611003,27460603,16248232,43793310,1706489,10029,21903379,15530498,,197564,3732000,4700779,9819964,110732904,299126029,59364,4381336,1127684727,2236666,,19478909,1869026,125938339,17691,2796344,5022437,4870694,24441074,71446107,38624370,10063945,1000643919,497126039,3724655,522304,,22619004,148160042,6115168,171283,26209,128821,19131578,8974077,7617794,,,76417,4282350,3670704,,5373361,1988628,27691618,369469,7892389,42898520,1284978193,1284978193,,5591114,39889852,18372120,43373,149004,32102,108075,603309222,603385639,,603385639,,24786190,450036,981764,8840998,7071850,14755286,,5849540,30811854,60151472,875916,4398238,96369,1258364,9256037,59423208,4287344,15966,9256,21202118,51057189,2571020,58166950,269394000,2170438981,3248035,23225000,171801,22650102,76372719,108095,2587997,5796632117,15889449,,9394304,11518262
1997,18381605,3148281,29886839,54941,64327,15088981,77739,266575075,35833969,3133086,85451,18517000,7968041,7838250,286970,594930,123854640,266945,10117000,10181245,221606,6281639,60497,528754,7870855,3752431,1637635,167545164,19270,312038,8312068,10665546,6112097,11295880,14165423,29987200,408175,6392040,35597,3517309,109459093,7493251,145715,14694835,1230075000,,38645411,501953,2962470,43830146,3682725,15445986,4572000,11013983,146956,891192,10304131,,22335638,5284991,660953,70753,8163472,2341634408,1759201938,1986799861,1736829482,,,11924993,66151117,5727755,544636,3161350,1399535,60976450,318761764,392200932,859112733,435422592,,,485892094,46251,792860,5139835,314393550,59964851,,223731,1142324,1128169,4531600,82034771,17608812,30594,10661259,56000,101122,,150303,10887634,8337988,1179727,760510,8111951,437269757,1093603568,,,6028882,6489300,10290486,3840453296,271128,4851072372,336924643,673694433,1010619076,997405318,202826465,62710557,21509291,3674171,70869,5836000,56890372,2586827,126057000,4832267,15333703,28954114,80184,45953580,2086000,1715314,4696400,5056519,1996172104,439044994,501837820,486067029,,2432851,616437048,3092670,1810453,2358469,5117269,31838,3575137,4785830332,429730581,,2161549857,,419450,401564,1999599,14347854,10381862,21565325,264275,10114094,382791,51692,,2471598,1148284,,97281739,108502,265463944,298982946,262757426,,,4356099751,3654208,31251,2335695,609520,27825901,16701351,44371525,1758994,10057,22389803,15610650,,201418,3781300,4786640,10180061,113522705,302704697,62528,4405157,1136083409,2249773,,19820997,1894564,129086987,18123,2853941,5154910,4980344,24827406,73064764,38649660,10108977,1005863664,510777895,3759430,534608,,22553978,147915307,6522382,172198,26508,131107,19505576,9196528,7596501,,,77319,4305455,3796038,,5383291,1985956,28107601,379947,8137475,43657024,1310387887,1310387887,,5814006,40057389,18476505,43846,151086,31304,108004,619530637,619607956,,619607956,,25410451,455954,1003995,8846062,7088906,15177456,,5934282,31635251,60863506,871994,4534551,96725,1260678,9384152,60372499,4355114,16528,9277,21865931,50594105,2700010,58316954,272657000,2194549894,3271010,23667000,174999,23110178,77453335,108357,2706518,5879433900,16408954,,9666578,11709997
1998,18863999,3128530,30335732,55901,64142,15504318,79851,272235146,36241590,3108684,87277,18711000,7976789,7913000,290060,613702,126447965,267950,10069000,10203008,230284,6470265,60943,542155,8026254,3750485,1669625,170170640,19722,319222,8256786,10968724,6186352,11597739,14523570,30247900,417323,6438587,37740,3597385,109207205,7759258,146671,14887756,1241935000,,39234062,515385,3048453,44840529,3767373,15884552,4501000,11064097,144472,908704,10294373,,22537336,5304219,680612,70290,8296375,2386184548,1779221736,2008140141,1756647023,,,12163885,67378056,5778706,566673,3224223,1386156,62794151,319433983,392498014,860236341,435662495,,,486565871,46580,800315,5153498,321885559,60186288,,228376,1171224,1160944,4487300,82047195,18036494,30801,10720509,56100,101309,,152277,11133501,8503297,1199915,757952,8258483,449393754,1100763765,,,6192026,6543700,10266570,3890434565,274047,4925950743,344939833,690576345,1035516178,1015974042,205715544,63900630,22190250,3712696,71390,5971000,56906744,2611367,126400000,4927912,15071300,29769803,81550,46286503,1966000,1836353,4769000,5150763,2014525994,446128863,509664957,493785288,,2410019,632146821,3113951,1831298,2551062,5195502,32355,3549331,4860402272,441325367,,2201139625,,424700,409837,2012057,14808791,10704744,22113464,269206,10380835,385287,51925,,2549223,1160421,,98821456,108238,270672291,305001541,267895723,,,4419076905,3652732,31523,2355590,607662,28175263,17136780,44959935,1810566,10046,22856305,15707209,,205279,3815000,4869626,10556549,116385750,306162843,65474,4431464,1144146467,2251875,,20170823,1918741,132253264,18524,2912328,5291178,5089310,25199748,74693695,38663481,10160196,1010698895,524647448,3781101,550430,,22507344,147670692,7059813,172981,26799,133418,19882458,9418393,7567745,,,78846,4353646,3927213,31240,5390516,1981629,28528151,390643,8422372,44372112,1335777637,1335777637,,6099923,40223509,18570701,44317,153183,30358,107922,636103731,636182577,,636182577,,26003542,461560,1026009,8850974,7110001,15602210,,6021691,32451713,61597283,865194,4679023,97135,1262542,9499395,61329590,4413477,17115,9306,22551789,50143939,2838145,58487141,275854000,2217937280,3292138,24051000,178078,23569454,78452897,108537,2776568,5961166037,16896210,,9950224,11893272
1999,19403676,3108778,30765613,56770,64370,15949766,81831,277962869,36648068,3089017,89005,18926000,7992324,7982750,293572,636545,129029691,268922,10026738,10226419,239026,6664098,61285,557543,8182712,3759118,1699862,172759243,20188,326289,8210624,11282701,6278940,11883636,14891891,30499200,426285,6484510,39808,3676508,109102354,8041846,147687,15076952,1252735000,,39819279,528848,3136344,45898667,3848723,16300233,4554000,11110004,139428,926050,10283860,,22731985,5321799,700099,69903,8429112,2430487146,1798083668,2028095314,1775313792,,,12398691,68626664,5825187,589938,3302263,1390244,64640054,320258902,392517924,861380108,435732195,,,487539366,46937,806494,5165474,329495037,60496718,,232952,1200773,1195420,4452500,82100243,18477612,30991,10761698,56100,101442,,153953,11387203,8653769,1220794,755278,8404398,461899663,1108002668,,,6357221,6606500,10237530,3939169000,277381,4999779253,352915069,707695184,1060610253,1034539214,208612556,65062660,22878156,3754786,71952,6125000,56916317,2634882,126631000,5014899,14928426,30600397,82966,46616677,1762000,1957066,4840400,5241284,2031620012,453089523,517324344,501376484,,2390482,648229112,3156646,1850527,2734518,5274163,32842,3524238,4933815918,453254723,,2240561424,,430475,418604,2024394,15282521,11044356,22656286,274484,10663723,387578,52079,,2628803,1175267,,100300579,107816,275840061,311053183,272991630,,,4480561195,3647001,31800,2376162,606001,28514798,17584869,45539435,1858042,10040,23305994,15812088,,209214,3835100,4949660,10947829,119327073,309600485,67755,4461913,1152210193,2254918,,20549707,1941848,135405584,18879,2971197,5430479,5196937,25561299,76335812,38660271,10217828,1015607144,539018066,3800081,569447,,22472040,147214392,7593239,173755,27096,135886,20294406,9645957,7540401,,,80410,4437803,3958723,31084,5396020,1983045,28976065,401538,8720231,45058775,1361185289,1361185289,,6405864,40386875,18669103,44824,155172,29305,107880,653099453,653179863,,653179863,,26607042,467003,1045629,8857874,7143991,16016092,,6114886,33291540,62306651,863269,4825704,97591,1264775,9603742,62287326,4466132,17864,9345,23272995,49673350,2988162,58682466,279040000,2239999771,3309318,24311650,181345,24028689,79391374,108599,2848431,6041818586,17378098,,10239714,12064537
2000,20093756,3089027,31183660,57521,65390,16440924,83584,283832016,37057452,3069588,90853,19153000,8011566,8048600,297890,664614,131581243,269847,9979610,10251250,247315,6865951,61833,573416,8339512,3766706,1728340,175287587,20645,333241,8170172,11607942,6400706,12152354,15274234,30769700,435079,6530691,41687,3754986,108405522,8342559,148725,15262754,1262645000,,40403958,542357,3225727,47076387,3925443,16686561,4426000,11150736,133860,943286,10255063,,22929075,5339616,717584,69676,8562622,2474600589,1815956211,2047150745,1792988790,,,12628596,69905988,5867626,614323,3392801,1396985,66537331,321310787,392657969,862304086,435342598,,,488178832,47258,811223,5176209,337602457,60912500,,237258,1231122,1231844,4418300,82211508,18938762,31180,10805808,56200,101619,,155329,11650743,8808546,1243229,753301,8549200,474935556,1115010208,,,6524283,6665000,10210971,3986056196,281205,5072466718,361050467,725360055,1086410522,1053050912,211540429,66131854,23565413,3805174,72554,6289000,56942108,2656864,126843000,5103130,14883626,31450483,84406,47008111,1700000,2050741,4898400,5329304,2047187331,459908706,524829251,508826710,,2367550,664804763,3235366,1868699,2884522,5355751,33286,3499536,5006672528,465631330,,2280235216,,436300,427979,2034819,15766806,11376172,23185608,280384,10967690,390087,52159,,2709359,1186873,,101719673,107432,280955290,317129227,278033137,,,4541041198,3639592,32082,2397436,604950,28849621,18067687,46095462,1899257,10037,23740911,15925513,,213230,3857700,5026796,11352973,122352009,312993944,69094,4490967,1160068208,2267991,,20939372,1964216,138523285,19175,3030347,5572222,5302700,25914879,77991569,38258629,10289898,1020591853,554097477,3810605,592267,,22442971,146596557,8025703,174610,27418,138606,20764312,9884052,7516346,,,81131,4564297,4027887,30519,5388720,1988925,29434279,412609,9011479,45728315,1386625845,1386625845,,6700656,40567864,18781938,45374,156949,28384,107898,670568507,670649638,,670649638,,27250535,472390,1061468,8872109,7184250,16410848,,6216205,34178042,62958021,871607,4970367,98082,1267984,9699197,63240121,4516131,18873,9420,24039274,49175848,3154925,58892514,282162411,2260805982,3321245,24650400,185063,24488340,80285562,108642,2922153,6121682736,17874725,,10531221,12222251
2001,20966463,3060173,31592153,58175,67341,16983266,85057,289850357,37471509,3050655,92898,19413000,8042293,8111200,303135,697549,134107160,270685,9928549,10286570,254984,7076733,62504,589600,8496375,3771284,1754935,177750670,21085,340117,8009142,11944587,6555829,12402473,15671927,31081900,443716,6577216,43316,3832203,107800399,8663012,149793,15444969,1271850000,,40988909,555888,3315806,48394338,3996798,17040152,4440000,11186542,129047,960282,10216605,,23131810,5358783,732711,69670,8697126,2518353223,1833033752,2065521836,1809863171,,,12852755,71226940,5905962,639762,3497124,1388115,68492257,322547880,392446165,863615632,435134241,,,489155665,47526,814218,5188008,346168747,61357430,,241273,1262259,1270495,4386400,82349925,19421605,31374,10862132,56350,101849,,156401,11924946,8971139,1267512,752263,8692567,488553040,1122635089,,,6693061,6714300,10187576,4032084833,284968,5144856232,369246309,743525090,1112771399,1071477855,214506502,67096414,24251649,3866243,73192,6439000,56974100,2677011,127149000,5193482,14858335,32321482,85858,47370164,1701154,2109355,4945100,5414568,2061986736,466569961,532172709,516120111,,2337170,681932226,3359859,1885955,2991132,5440566,33671,3470818,5078705169,478477973,,2320035800,,441525,438081,2042842,16260932,11695863,23698907,287027,11293258,393028,52183,,2790729,1196287,,103067068,107165,286016125,323196354,283018341,,,4600227196,3631462,32360,2419776,607389,29181832,18588758,46627994,1933596,10052,24161777,16046180,,217324,3880500,5100750,11771976,125463434,316113359,69388,4513751,1168255846,2294787,,21324121,1985712,141601437,19404,3089684,5716152,5406624,26261363,79665315,38248076,10362722,1025668441,569959700,3818774,616886,,22131970,145976083,8329406,175566,27762,141622,21303592,10134497,7503433,,,81202,4739147,4138012,30600,5378867,1992060,29887049,423853,9290823,46385006,1412104373,1412104373,,6974442,40850412,18913054,45990,158464,27782,107988,688534793,688615995,,688615995,,27945005,477740,1072927,8895960,7229854,16766899,,6327125,35117019,63543322,892531,5111770,98611,1272380,9785701,64191474,4564080,20185,9512,24854892,48683865,3326032,59119673,284968955,2280191396,3327103,24964450,189290,24948476,81139919,108549,2997784,6201340258,18390135,,10824125,12366165
